집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210801,0,1,00,0,329174,3028,5994,5212,1410,3013,347831,
20210801,0,1,00,1,54384,614,896,547,194,6430,63065,
20210801,0,1,10,0,12499,64,108,74,14,188,12947,
20210801,0,1,10,1,393,10,6,3,0,46,458,
20210801,0,1,44,0,7981,79,154,85,26,1055,9380,
20210801,0,1,44,1,258,4,7,1,1,43,314,
20210801,0,1,42,1,10233,81,147,46,36,549,11092,
20210801,0,1,08,0,13730,80,128,123,169,134,14364,
20210801,0,1,08,1,7010,9,17,1,7,70,7114,
20210801,0,1,26,1,4066,21,34,9,53,491,4674,
20210801,0,1,43,1,926,14,10,9,5,12,976,
20210801,0,1,01,0,4735,41,78,107,32,22,5015,
20210801,0,1,45,0,1121,14,37,63,16,92,1343,
20210801,0,1,48,0,867,9,23,11,6,103,1019,
20210801,0,1,34,0,4097,27,106,31,6,31,4298,
20210801,0,1,11,0,10928,87,190,111,34,401,11751,
20210801,0,1,02,0,11141,75,108,110,39,103,11576,
20210801,0,1,18,0,7359,95,262,171,64,70,8021,
20210801,0,1,28,0,4658,48,52,18,4,428,5208,
20210801,0,1,37,0,1929,21,43,106,37,42,2178,
20210801,0,1,46,0,252,3,11,4,3,36,309,
20210801,0,2,00,0,2129088,19718,35258,16098,16301,68733,2285196,
20210801,0,2,00,1,430625,4231,5334,2347,3258,18990,464785,
20210801,0,2,10,0,117153,517,1264,317,232,3983,123466,
20210801,0,2,10,1,3397,19,20,11,3,173,3623,
20210801,0,2,44,0,77125,769,823,301,303,3414,82735,
20210801,0,2,44,1,2177,10,84,2,3,114,2390,
20210801,0,2,27,1,23156,94,43,18,34,1169,24514,
20210801,0,2,08,0,80457,312,515,182,958,2982,85406,
20210801,0,2,08,1,5131,6,3,0,2,227,5369,
20210801,0,2,26,1,15768,36,74,0,3,960,16841,
20210801,0,2,43,1,7770,43,11,19,40,316,8199,
20210801,0,2,24,1,5981,25,84,0,0,72,6162,
20210801,0,2,01,0,153447,733,3783,1508,1718,3377,164566,
20210801,0,2,45,0,52221,295,864,667,1038,1616,56701,
20210801,0,2,48,0,31240,275,122,79,232,1322,33270,
20210801,0,2,34,0,74454,487,1029,354,203,2372,78899,
20210801,0,2,11,0,81526,610,886,352,413,3327,87114,
20210801,0,2,02,0,112532,908,1028,784,843,3308,119403,
20210801,0,2,18,0,66651,876,1455,725,1328,2657,73692,
20210801,0,2,28,0,39311,379,220,85,102,2016,42113,
20210801,0,2,37,0,11184,125,89,177,686,672,12933,
20210801,0,2,46,0,4415,50,155,66,93,147,4926,
20210801,1,1,00,0,348375,3113,6229,5382,1340,33159,397598,
20210801,1,1,00,1,53750,508,788,566,235,6230,62077,
20210801,1,1,10,0,13040,69,78,122,19,1217,14545,
20210801,1,1,10,1,587,7,4,4,0,59,661,
20210801,1,1,44,0,9418,94,147,94,31,1123,10907,
20210801,1,1,44,1,338,5,7,0,0,30,380,
20210801,1,1,42,1,9141,78,148,22,31,510,9930,
20210801,1,1,08,0,12123,65,112,186,110,1484,14080,
20210801,1,1,08,1,7549,12,15,4,4,85,7669,
20210801,1,1,26,1,3699,19,26,8,62,468,4282,
20210801,1,1,43,1,6137,68,88,87,14,712,7106,
20210801,1,1,24,1,8155,32,120,0,0,74,8381,
20210801,1,1,01,0,3921,39,89,72,28,337,4486,
20210801,1,1,45,0,1242,16,43,63,12,106,1482,
20210801,1,1,48,0,1161,13,17,15,6,146,1358,
20210801,1,1,34,0,3988,31,48,54,5,336,4462,
20210801,1,1,11,0,10083,82,204,124,54,1188,11735,
20210801,1,1,02,0,11148,77,125,140,27,1014,12531,
20210801,1,1,18,0,7035,85,234,151,60,776,8341,
20210801,1,1,28,0,5721,44,50,41,13,719,6588,
20210801,1,1,37,0,1902,19,52,40,26,274,2313,
20210801,1,1,46,0,405,3,7,11,5,42,473,
20210801,1,2,00,0,2141273,19477,35529,15121,15420,70424,2297244,
20210801,1,2,00,1,425627,3629,5394,2296,3217,18428,458591,
20210801,1,2,10,0,120086,536,1249,327,202,4054,126454,
20210801,1,2,10,1,4949,32,20,22,0,248,5271,
20210801,1,2,44,0,75985,752,828,297,297,3357,81516,
20210801,1,2,44,1,2483,6,83,0,1,146,2719,
20210801,1,2,27,1,25148,76,47,14,20,1244,26549,
20210801,1,2,08,0,76470,300,543,150,757,2900,81120,
20210801,1,2,08,1,6031,3,3,0,3,239,6279,
20210801,1,2,26,1,15499,34,82,1,4,944,16564,
