집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20211101,0,1,00,0,286667,13177,34397,31593,11556,4034,381424,
20211101,0,1,00,1,57284,2537,4269,3856,1861,7635,77442,
20211101,0,1,10,0,8745,236,467,309,78,155,9990,
20211101,0,1,10,1,676,27,42,52,22,99,918,
20211101,0,1,44,0,8266,564,989,721,322,1413,12275,
20211101,0,1,44,1,467,12,15,0,2,82,578,
20211101,0,1,42,1,15476,643,579,455,1225,983,19361,
20211101,0,1,08,0,10548,337,911,1079,774,161,13810,
20211101,0,1,08,1,3100,28,24,95,30,37,3314,
20211101,0,1,26,1,4381,110,295,222,145,864,6017,
20211101,0,1,43,1,1230,20,18,28,7,34,1337,
20211101,0,1,01,0,3687,184,599,814,274,22,5580,
20211101,0,1,45,0,822,37,229,245,53,60,1446,
20211101,0,1,48,0,1292,76,386,484,45,195,2478,
20211101,0,1,34,0,3007,99,246,299,42,37,3730,
20211101,0,1,11,0,12733,474,1403,1068,271,581,16530,
20211101,0,1,02,0,9014,414,727,684,217,118,11174,
20211101,0,1,18,0,7613,822,2132,1870,906,115,13458,
20211101,0,1,28,0,6459,240,286,224,83,608,7900,
20211101,0,1,37,0,1863,121,510,1039,379,66,3978,
20211101,0,1,46,0,429,20,107,75,20,46,697,
20211101,0,2,00,0,2104891,81975,80702,69997,140069,95251,2572885,
20211101,0,2,00,1,534578,16535,12023,10207,16736,29976,620055,
20211101,0,2,10,0,87812,2095,2088,1264,1467,4337,99063,
20211101,0,2,10,1,8270,190,83,184,292,547,9566,
20211101,0,2,44,0,93503,3477,2003,2455,7141,6650,115229,
20211101,0,2,44,1,4295,45,138,16,8,265,4767,
20211101,0,2,27,1,31352,338,211,212,364,2216,34693,
20211101,0,2,08,0,69048,1345,1570,1548,7620,3646,84777,
20211101,0,2,08,1,2533,15,27,1,7,129,2712,
20211101,0,2,26,1,17226,142,115,6,16,1834,19339,
20211101,0,2,43,1,14328,146,57,35,69,723,15358,
20211101,0,2,24,1,2827,77,169,0,0,82,3155,
20211101,0,2,01,0,115494,3499,6637,6865,11403,2851,146749,
20211101,0,2,45,0,28760,1016,2461,3319,5012,934,41502,
20211101,0,2,48,0,48055,2106,1546,1367,3532,2616,59222,
20211101,0,2,34,0,58512,1595,1878,892,2066,2512,67455,
20211101,0,2,11,0,109333,3757,3102,2814,3844,6092,128942,
20211101,0,2,02,0,91575,3507,2364,3189,6137,3453,110225,
20211101,0,2,18,0,68576,5396,6131,5095,12108,3284,100590,
20211101,0,2,28,0,66946,1757,826,763,780,4317,75389,
20211101,0,2,37,0,11733,607,507,1382,4655,1033,19917,
20211101,0,2,46,0,7220,392,385,476,1138,246,9857,
20211101,1,1,00,0,297562,13216,35075,30669,11097,31901,419520,
20211101,1,1,00,1,57702,2357,4428,4256,2215,7803,78761,
20211101,1,1,10,0,8792,226,452,325,86,906,10787,
20211101,1,1,10,1,615,23,18,54,13,105,828,
20211101,1,1,44,0,9860,599,947,756,295,1540,13997,
20211101,1,1,44,1,563,16,15,9,1,103,707,
20211101,1,1,42,1,15131,524,682,411,1375,937,19060,
20211101,1,1,08,0,9692,357,827,1257,695,1304,14132,
20211101,1,1,08,1,3996,44,31,93,58,50,4272,
20211101,1,1,26,1,4335,83,306,244,150,852,5970,
20211101,1,1,43,1,6651,184,324,340,89,953,8541,
20211101,1,1,24,1,3189,70,171,0,0,76,3506,
20211101,1,1,01,0,4000,198,663,665,241,338,6105,
20211101,1,1,45,0,1056,41,208,192,64,64,1625,
20211101,1,1,48,0,1830,84,383,458,64,244,3063,
20211101,1,1,34,0,3093,96,217,180,59,293,3938,
20211101,1,1,11,0,13588,555,1444,1172,378,1705,18842,
20211101,1,1,02,0,8625,390,736,748,204,927,11630,
20211101,1,1,18,0,6895,701,2008,1694,687,704,12689,
20211101,1,1,28,0,6857,202,312,251,99,1007,8728,
20211101,1,1,37,0,1849,122,527,606,379,304,3787,
20211101,1,1,46,0,465,14,95,61,24,54,713,
20211101,1,2,00,0,2111671,83028,84162,68050,142239,96786,2585936,
20211101,1,2,00,1,544648,16752,12119,9873,16698,30501,630591,
