집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210701,0,1,00,0,282015,13978,37015,33115,11355,4220,381698,
20210701,0,1,00,1,60788,2651,4885,4235,2008,8025,82592,
20210701,0,1,10,0,9382,316,512,357,85,219,10871,
20210701,0,1,10,1,714,39,39,59,58,123,1032,
20210701,0,1,44,0,8634,553,1066,796,242,1363,12654,
20210701,0,1,44,1,604,20,24,0,1,106,755,
20210701,0,1,42,1,16975,631,729,428,1155,1126,21044,
20210701,0,1,08,0,11244,403,1028,1318,974,153,15120,
20210701,0,1,08,1,3467,52,50,80,78,50,3777,
20210701,0,1,26,1,4565,85,268,342,163,854,6277,
20210701,0,1,43,1,1335,32,32,26,18,23,1466,
20210701,0,1,01,0,3312,182,674,778,257,32,5235,
20210701,0,1,45,0,754,54,266,245,65,50,1434,
20210701,0,1,48,0,1388,92,339,358,43,200,2420,
20210701,0,1,34,0,3347,108,244,321,38,47,4105,
20210701,0,1,11,0,12817,606,1559,1028,407,645,17062,
20210701,0,1,02,0,8667,392,818,878,173,139,11067,
20210701,0,1,18,0,6413,751,2453,2229,1129,130,13105,
20210701,0,1,28,0,6286,254,305,239,63,643,7790,
20210701,0,1,37,0,1860,161,560,987,395,45,4008,
20210701,0,1,46,0,368,15,94,68,18,46,609,
20210701,0,2,00,0,2028037,85478,82368,74843,144562,93237,2508525,
20210701,0,2,00,1,540782,17635,12267,10785,17716,30875,630060,
20210701,0,2,10,0,91772,2148,1982,1284,1645,4511,103342,
20210701,0,2,10,1,7936,183,70,205,377,495,9266,
20210701,0,2,44,0,93336,3503,1929,2325,6437,6658,114188,
20210701,0,2,44,1,4792,46,147,24,17,312,5338,
20210701,0,2,27,1,31166,367,173,341,229,2207,34483,
20210701,0,2,08,0,68200,1398,1618,1662,7438,3556,83872,
20210701,0,2,08,1,2451,18,8,4,8,116,2605,
