집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200801,0,1,00,0,446987,6727,14229,12902,4069,4681,489595,
20200801,0,1,00,1,80333,1270,1931,1424,750,8894,94602,
20200801,0,1,10,0,15267,97,119,117,38,424,16062,
20200801,0,1,10,1,657,6,8,13,11,87,782,
20200801,0,1,44,0,11839,246,382,209,107,1523,14306,
20200801,0,1,44,1,666,16,11,1,0,76,770,
20200801,0,1,42,1,14681,201,254,133,737,870,16876,
20200801,0,1,08,0,18802,205,347,793,336,186,20669,
20200801,0,1,08,1,8153,60,38,434,53,83,8821,
20200801,0,1,26,1,5194,64,49,26,129,688,6150,
20200801,0,1,43,1,1548,20,20,24,6,21,1639,
20200801,0,1,01,0,6795,69,213,250,73,43,7443,
20200801,0,1,45,0,1272,24,59,97,31,144,1627,
20200801,0,1,34,0,5738,45,84,65,19,39,5990,
20200801,0,1,11,0,14647,218,428,271,81,566,16211,
20200801,0,1,18,0,9494,212,604,427,247,100,11084,
20200801,0,1,28,0,8358,122,156,89,27,621,9373,
20200801,0,1,37,0,2534,55,140,286,108,70,3193,
20200801,0,1,02,0,13798,205,333,295,84,159,14874,
20200801,0,1,46,0,465,2,17,25,10,43,562,
20200801,0,2,00,0,2346703,38099,49710,26622,48120,80345,2589599,
20200801,0,2,00,1,483616,6535,6934,3557,6457,22436,529535,
20200801,0,2,24,1,12320,52,219,0,0,98,12689,
20200801,0,2,10,0,113717,847,1468,379,446,3984,120841,
20200801,0,2,10,1,5178,67,27,38,175,258,5743,
20200801,0,2,44,0,86004,1186,1006,600,1580,4531,94907,
20200801,0,2,44,1,3726,20,93,2,7,218,4066,
20200801,0,2,27,1,29045,247,101,171,91,1497,31152,
20200801,0,2,08,0,93072,636,827,709,2411,3653,101308,
20200801,0,2,08,1,5159,11,5,4,19,200,5398,
20200801,0,2,26,1,17639,61,80,9,10,1185,18984,
20200801,0,2,43,1,10398,96,37,43,75,450,11099,
20200801,0,2,01,0,157327,1149,4825,2128,3255,3356,172040,
20200801,0,2,45,0,57475,420,1303,1176,1993,1858,64225,
20200801,0,2,34,0,79081,645,972,292,309,2494,83793,
20200801,0,2,11,0,92034,1244,1464,614,1070,4078,100504,
20200801,0,2,18,0,47605,937,907,822,2529,1915,54715,
20200801,0,2,28,0,53945,773,399,253,252,2778,58400,
20200801,0,2,37,0,12357,250,94,406,1466,719,15292,
20200801,0,2,02,0,115132,1710,1350,1080,2030,3333,124635,
20200801,0,2,46,0,5406,77,220,94,239,152,6188,
20200801,1,1,00,0,479835,7357,14892,15050,4821,43905,565860,
20200801,1,1,00,1,80784,1257,1937,1642,756,9075,95451,
20200801,1,1,24,1,6547,47,172,0,0,85,6851,
20200801,1,1,10,0,14625,110,142,128,32,1261,16298,
20200801,1,1,10,1,1074,12,22,9,7,116,1240,
20200801,1,1,44,0,13477,250,384,238,128,1630,16107,
20200801,1,1,44,1,924,20,6,1,0,109,1060,
20200801,1,1,42,1,17198,234,185,133,636,864,19250,
20200801,1,1,08,0,16004,192,296,950,290,1729,19461,
20200801,1,1,08,1,9230,26,40,511,134,111,10052,
20200801,1,1,26,1,5021,60,46,25,119,660,5931,
20200801,1,1,43,1,9999,133,213,191,43,1045,11624,
20200801,1,1,01,0,5551,74,227,233,75,507,6667,
20200801,1,1,45,0,1751,28,74,92,39,157,2141,
20200801,1,1,34,0,4921,50,72,87,21,405,5556,
20200801,1,1,11,0,15286,219,477,289,131,1661,18063,
20200801,1,1,18,0,8306,197,609,513,224,887,10736,
20200801,1,1,28,0,8863,138,165,138,30,1106,10440,
20200801,1,1,37,0,2531,53,135,252,139,383,3493,
20200801,1,1,02,0,13835,205,344,375,96,1266,16121,
20200801,1,1,46,0,412,9,17,18,3,40,499,
20200801,1,2,00,0,2357827,38788,51111,28703,51512,81643,2609584,
20200801,1,2,00,1,491135,7002,7191,4379,7106,23025,539838,
20200801,1,2,10,0,110905,856,1522,349,469,3919,118020,
20200801,1,2,10,1,7813,77,26,45,116,346,8423,
20200801,1,2,44,0,84655,1186,1006,592,1558,4449,93446,
20200801,1,2,44,1,5506,30,105,4,8,271,5924,
20200801,1,2,27,1,28835,225,109,172,114,1527,30982,
20200801,1,2,08,0,80727,636,838,730,2227,3300,88458,
20200801,1,2,08,1,6081,14,6,3,125,266,6495,
20200801,1,2,26,1,16098,61,75,8,8,1130,17380,
20200801,1,2,43,1,65394,761,365,340,531,2776,70167,
20200801,1,2,01,0,150785,1098,4806,2037,3210,3294,165230,
20200801,1,2,45,0,58231,425,1319,1217,1999,1861,65052,
20200801,1,2,34,0,77191,638,938,283,346,2434,81830,
20200801,1,2,11,0,91852,1262,1402,644,1125,3981,100266,
20200801,1,2,18,0,41968,914,919,922,2696,1803,49222,
20200801,1,2,28,0,53477,828,479,301,280,2920,58285,
20200801,1,2,37,0,12335,265,99,402,1842,732,15675,
20200801,1,2,02,0,116474,1708,1395,1141,2227,3388,126333,
20200801,1,2,46,0,4990,73,219,115,222,139,5758,
20200802,0,1,00,0,415851,3434,6322,5769,1584,3873,436833,
20200802,0,1,00,1,64141,659,827,552,228,7281,73688,
20200802,0,1,10,0,12925,64,145,83,19,471,13707,
20200802,0,1,10,1,448,4,6,8,1,56,523,
20200802,0,1,44,0,9302,129,131,67,12,1235,10876,
20200802,0,1,44,1,407,0,2,0,0,40,449,
20200802,0,1,42,1,12723,97,137,37,31,628,13653,
20200802,0,1,08,0,17724,73,101,107,164,168,18337,
20200802,0,1,08,1,8907,56,14,6,5,86,9074,
20200802,0,1,26,1,4313,20,16,12,56,590,5007,
20200802,0,1,43,1,1103,3,4,14,5,15,1144,
20200802,0,1,01,0,6279,38,71,110,29,42,6569,
20200802,0,1,45,0,1392,14,34,57,23,120,1640,
20200802,0,1,34,0,5215,25,95,32,3,39,5409,
20200802,0,1,11,0,13090,100,175,112,26,398,13901,
20200802,0,1,18,0,7978,88,172,169,61,96,8564,
20200802,0,1,28,0,6290,46,53,26,3,462,6880,
20200802,0,1,37,0,2546,21,37,116,87,61,2868,
20200802,0,1,02,0,13480,100,127,110,31,128,13976,
20200802,0,1,46,0,327,0,8,5,3,38,381,
20200802,0,2,00,0,2145856,19332,39614,15131,14082,69653,2303668,
20200802,0,2,00,1,394714,3527,5417,2088,1992,17985,425723,
20200802,0,2,24,1,5668,21,93,0,0,63,5845,
20200802,0,2,10,0,102580,472,1578,246,154,3719,108749,
20200802,0,2,10,1,3535,18,7,16,13,163,3752,
20200802,0,2,44,0,66048,665,852,285,193,3307,71350,
20200802,0,2,44,1,2356,10,86,0,0,140,2592,
20200802,0,2,27,1,23694,111,48,21,16,1242,25132,
20200802,0,2,08,0,84918,292,615,162,836,3233,90056,
20200802,0,2,08,1,5545,5,3,0,2,200,5755,
20200802,0,2,26,1,14625,29,72,6,0,912,15644,
20200802,0,2,43,1,7433,32,11,10,26,345,7857,
20200802,0,2,01,0,154850,619,4345,1352,1534,3463,166163,
20200802,0,2,45,0,55226,270,1103,714,881,1855,60049,
20200802,0,2,34,0,69647,419,1064,412,102,2187,73831,
20200802,0,2,11,0,77731,567,932,332,240,2977,82779,
20200802,0,2,18,0,36978,491,599,331,681,1504,40584,
20200802,0,2,28,0,39033,359,187,96,52,2092,41819,
20200802,0,2,37,0,11191,99,34,115,873,687,12999,
20200802,0,2,02,0,112911,835,955,524,471,3284,118980,
20200802,0,2,46,0,3930,42,193,42,59,107,4373,
20200802,1,1,00,0,443207,3700,6709,6136,1543,39573,500868,
20200802,1,1,00,1,66966,562,685,641,229,7292,76375,
20200802,1,1,24,1,11298,27,171,0,0,99,11595,
20200802,1,1,10,0,14331,72,93,121,20,1210,15847,
20200802,1,1,10,1,591,4,4,9,3,72,683,
20200802,1,1,44,0,10545,140,126,93,12,1288,12204,
20200802,1,1,44,1,479,3,2,0,0,44,528,
20200802,1,1,42,1,9725,96,122,34,34,513,10524,
20200802,1,1,08,0,16316,68,93,142,119,1849,18587,
20200802,1,1,08,1,8914,16,22,2,7,104,9065,
20200802,1,1,26,1,4159,22,19,10,52,550,4812,
20200802,1,1,43,1,8172,47,74,82,18,882,9275,
20200802,1,1,01,0,4987,36,102,90,44,425,5684,
20200802,1,1,45,0,1678,21,34,45,20,148,1946,
20200802,1,1,34,0,4997,37,44,50,4,405,5537,
20200802,1,1,11,0,12592,99,184,122,30,1310,14337,
20200802,1,1,18,0,7629,89,147,144,48,746,8803,
20200802,1,1,28,0,7292,44,52,31,4,814,8237,
20200802,1,1,37,0,2548,26,33,58,66,351,3082,
20200802,1,1,02,0,13939,105,148,136,33,1265,15626,
20200802,1,1,46,0,460,4,9,12,1,33,519,
20200802,1,2,00,0,2119155,18872,39527,13993,12850,70266,2274663,
20200802,1,2,00,1,399463,3113,5577,2076,1949,17814,429992,
20200802,1,2,10,0,106751,472,1564,284,134,3830,113035,
20200802,1,2,10,1,4289,24,14,25,16,242,4610,
20200802,1,2,44,0,64868,645,848,272,188,3244,70065,
20200802,1,2,44,1,2673,4,86,3,1,125,2892,
20200802,1,2,27,1,24790,83,62,15,17,1293,26260,
20200802,1,2,08,0,81124,280,618,132,685,3034,85873,
20200802,1,2,08,1,6620,6,3,2,3,256,6890,
20200802,1,2,26,1,14055,27,80,5,5,893,15065,
20200802,1,2,43,1,51887,330,235,140,91,2143,54826,
20200802,1,2,01,0,149504,598,4296,1259,1509,3321,160487,
20200802,1,2,45,0,54783,261,1114,671,873,1805,59507,
20200802,1,2,34,0,70417,417,1057,435,103,2187,74616,
20200802,1,2,11,0,74736,529,1006,296,245,2935,79747,
20200802,1,2,18,0,38012,451,520,310,611,1472,41376,
20200802,1,2,28,0,42787,357,239,117,44,2181,45725,
20200802,1,2,37,0,11174,98,29,81,620,653,12655,
20200802,1,2,02,0,113651,838,953,516,439,3338,119735,
20200802,1,2,46,0,4527,45,190,56,67,128,5013,
20200803,0,1,00,0,377837,10255,23767,22864,8052,4811,447586,
20200803,0,1,00,1,69235,2024,3360,2801,1337,9025,87782,
20200803,0,1,10,0,10215,144,351,241,56,518,11525,
20200803,0,1,10,1,639,24,43,26,8,112,852,
20200803,0,1,44,0,9675,440,711,426,140,1559,12951,
20200803,0,1,44,1,1092,17,19,0,2,161,1291,
20200803,0,1,42,1,15400,411,590,229,202,1074,17906,
20200803,0,1,08,0,16518,273,490,589,668,172,18710,
20200803,0,1,08,1,6861,63,15,14,58,73,7084,
20200803,0,1,26,1,5198,88,57,231,115,779,6468,
20200803,0,1,43,1,1471,101,37,40,20,35,1704,
20200803,0,1,01,0,5516,128,404,526,150,30,6754,
20200803,0,1,45,0,1035,40,115,156,64,86,1496,
20200803,0,1,34,0,4042,66,181,109,34,23,4455,
20200803,0,1,11,0,12948,355,921,618,148,466,15456,
20200803,0,1,18,0,7139,369,1129,1025,488,114,10264,
20200803,0,1,28,0,6642,159,232,195,27,579,7834,
20200803,0,1,37,0,2396,51,256,625,233,68,3629,
20200803,0,1,02,0,12122,326,489,524,146,141,13748,
20200803,0,1,46,0,297,9,46,41,13,34,440,
20200803,0,2,00,0,2084386,58760,64229,45221,79538,86016,2418150,
20200803,0,2,00,1,474038,11262,9876,6373,9691,26926,538166,
20200803,0,2,24,1,4117,71,136,0,0,62,4386,
20200803,0,2,10,0,78539,1264,1731,809,747,3852,86942,
20200803,0,2,10,1,6368,94,54,55,115,387,7073,
20200803,0,2,44,0,74991,2095,1510,1138,2402,5367,87503,
20200803,0,2,44,1,6328,42,139,16,5,388,6918,
20200803,0,2,27,1,27972,302,145,246,157,1887,30709,
20200803,0,2,08,0,80629,928,977,682,5118,3814,92148,
20200803,0,2,08,1,4278,9,6,3,16,172,4484,
20200803,0,2,26,1,16842,81,108,3,8,1373,18415,
20200803,0,2,43,1,12573,140,56,44,104,688,13605,
20200803,0,2,01,0,128523,2125,5817,4163,6716,3053,150397,
20200803,0,2,45,0,42002,595,1729,2021,2973,1439,50759,
20200803,0,2,34,0,56191,1214,1573,720,689,2176,62563,
20200803,0,2,11,0,90696,2276,2508,1358,1544,4927,103309,
20200803,0,2,18,0,41354,1976,1548,1599,4227,2180,52884,
20200803,0,2,28,0,51558,1157,524,423,424,3612,57698,
20200803,0,2,37,0,11593,345,151,633,2533,872,16127,
20200803,0,2,02,0,102395,2622,1565,1564,3068,3582,114796,
20200803,0,2,46,0,4971,204,284,241,544,146,6390,
20200803,1,1,00,0,394731,10950,24309,22266,7778,38649,498683,
20200803,1,1,00,1,72342,1935,3074,2944,1179,9223,90697,
20200803,1,1,24,1,7122,68,164,0,0,74,7428,
20200803,1,1,10,0,11644,143,298,274,65,1209,13633,
20200803,1,1,10,1,735,29,37,31,6,117,955,
20200803,1,1,44,0,11221,465,742,462,147,1693,14730,
20200803,1,1,44,1,1168,16,15,1,0,182,1382,
20200803,1,1,42,1,15276,421,459,194,223,991,17564,
20200803,1,1,08,0,15035,267,445,808,510,1740,18805,
20200803,1,1,08,1,9249,33,16,20,149,96,9563,
20200803,1,1,26,1,5057,84,51,221,95,726,6234,
20200803,1,1,43,1,9021,206,312,305,86,1148,11078,
20200803,1,1,01,0,5054,112,409,460,172,378,6585,
20200803,1,1,45,0,1280,39,125,119,65,93,1721,
20200803,1,1,34,0,4039,62,153,114,37,357,4762,
20200803,1,1,11,0,12698,361,891,641,159,1453,16203,
20200803,1,1,18,0,6889,314,1028,917,423,703,10274,
20200803,1,1,28,0,7518,191,279,246,60,976,9270,
20200803,1,1,37,0,2436,60,258,443,172,396,3765,
20200803,1,1,02,0,11957,319,522,573,115,1308,14794,
20200803,1,1,46,0,599,11,61,52,12,51,786,
20200803,1,2,00,0,2065632,58993,65489,43438,80001,87414,2400967,
20200803,1,2,00,1,493113,11521,10315,6221,9868,27785,558823,
20200803,1,2,10,0,84586,1283,1739,808,696,3986,93098,
20200803,1,2,10,1,5944,97,48,69,93,385,6636,
20200803,1,2,44,0,73541,2063,1476,1100,2392,5250,85822,
20200803,1,2,44,1,7184,41,157,24,11,414,7831,
20200803,1,2,27,1,28594,275,151,236,159,1910,31325,
20200803,1,2,08,0,76718,919,959,561,4249,3731,87137,
20200803,1,2,08,1,5233,13,6,3,80,233,5568,
20200803,1,2,26,1,16596,90,107,6,6,1344,18149,
20200803,1,2,43,1,70469,1313,490,538,790,4004,77604,
20200803,1,2,01,0,127140,2065,5749,3946,6558,2989,148447,
20200803,1,2,45,0,41911,594,1735,1966,3014,1432,50652,
20200803,1,2,34,0,57796,1159,1525,725,689,2145,64039,
20200803,1,2,11,0,89843,2215,2369,1230,1528,4811,101996,
20200803,1,2,18,0,41381,1812,1417,1354,4058,2082,52104,
20200803,1,2,28,0,53930,1256,584,490,462,3769,60491,
20200803,1,2,37,0,11745,313,142,419,2754,863,16236,
20200803,1,2,02,0,102367,2584,1599,1535,3074,3578,114737,
20200803,1,2,46,0,6424,210,307,276,555,183,7955,
20200804,0,1,00,0,360251,10776,26403,24863,8122,4720,435135,
20200804,0,1,00,1,69720,2108,3671,2923,1308,9502,89232,
20200804,0,1,10,0,9198,158,364,261,69,337,10387,
20200804,0,1,10,1,618,26,45,33,19,108,849,
20200804,0,1,44,0,8624,406,708,409,143,1386,11676,
20200804,0,1,44,1,614,8,8,0,0,86,716,
20200804,0,1,42,1,16453,495,572,219,203,1172,19114,
20200804,0,1,08,0,15848,291,478,563,658,164,18002,
20200804,0,1,08,1,6673,72,30,12,55,51,6893,
20200804,0,1,26,1,5021,76,50,261,100,792,6300,
20200804,0,1,43,1,1473,26,34,25,13,31,1602,
20200804,0,1,01,0,4707,132,517,568,161,23,6108,
20200804,0,1,45,0,1018,37,111,137,56,87,1446,
20200804,0,1,34,0,3474,84,198,127,29,40,3952,
20200804,0,1,11,0,12317,393,996,556,176,496,14934,
20200804,0,1,18,0,7301,388,1275,1123,516,143,10746,
20200804,0,1,28,0,6480,167,239,186,30,587,7689,
20200804,0,1,37,0,2441,68,281,694,211,70,3765,
20200804,0,1,02,0,11328,346,470,569,133,170,13016,
20200804,0,1,46,0,338,9,57,42,12,39,497,
20200804,0,2,00,0,2042790,63031,65927,50309,84136,86358,2392551,
20200804,0,2,00,1,496893,12804,10540,7272,10715,28624,566848,
