집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20201101,0,1,00,0,384484,3685,7167,6454,2068,4169,408027,
20201101,0,1,00,1,65298,777,1046,746,311,7341,75519,
20201101,0,1,10,0,10968,81,124,81,29,323,11606,
20201101,0,1,10,1,451,5,8,5,0,60,529,
20201101,0,1,44,0,9834,132,166,96,72,1365,11665,
20201101,0,1,44,1,326,4,6,0,0,51,387,
20201101,0,1,42,1,12636,91,181,38,306,683,13935,
20201101,0,1,08,0,15799,87,173,168,198,144,16569,
20201101,0,1,08,1,9190,14,18,4,6,83,9315,
20201101,0,1,26,1,3973,18,20,11,17,533,4572,
20201101,0,1,43,1,1129,3,4,15,4,17,1172,
20201101,0,1,01,0,6457,49,94,141,60,27,6828,
20201101,0,1,45,0,1317,22,43,64,30,126,1602,
20201101,0,1,34,0,4994,29,77,45,17,35,5197,
20201101,0,1,11,0,13397,113,202,141,33,422,14308,
20201101,0,1,18,0,7413,123,210,189,93,79,8107,
20201101,0,1,28,0,6832,54,54,43,8,503,7494,
20201101,0,1,37,0,2053,12,50,127,56,68,2366,
20201101,0,1,02,0,12164,120,214,132,63,117,12810,
20201101,0,1,46,0,318,4,6,5,2,34,369,
20201101,0,2,00,0,2104163,20330,40753,16327,21582,71876,2275031,
20201101,0,2,00,1,439481,4169,5676,2452,3277,20390,475445,
20201101,0,2,24,1,3868,16,93,0,0,58,4035,
20201101,0,2,10,0,89305,511,1510,243,348,3342,95259,
20201101,0,2,10,1,4175,22,13,16,20,184,4430,
20201101,0,2,44,0,76723,745,977,312,479,3870,83106,
20201101,0,2,44,1,2308,8,87,1,5,128,2537,
20201101,0,2,27,1,24232,84,56,22,33,1305,25732,
20201101,0,2,08,0,83456,306,643,190,1281,3218,89094,
20201101,0,2,08,1,4819,6,3,2,7,186,5023,
20201101,0,2,26,1,13810,30,79,5,1,972,14897,
20201101,0,2,43,1,8215,34,14,19,34,349,8665,
20201101,0,2,01,0,142323,800,4822,1614,2193,3223,154975,
20201101,0,2,45,0,48552,292,1266,802,1267,1719,53898,
20201101,0,2,34,0,69293,535,1035,305,440,2277,73885,
20201101,0,2,11,0,83227,595,1051,338,448,3358,89017,
20201101,0,2,18,0,37900,571,718,389,999,1651,42228,
20201101,0,2,28,0,45793,391,246,115,86,2399,49030,
20201101,0,2,37,0,9835,122,50,161,716,597,11481,
20201101,0,2,02,0,105738,897,1085,594,924,3217,112455,
20201101,0,2,46,0,3995,46,217,51,139,140,4588,
20201101,1,1,00,0,402200,3931,7480,6501,2087,38342,460541,
20201101,1,1,00,1,69049,657,874,840,313,7792,79525,
20201101,1,1,24,1,9657,46,206,0,0,95,10004,
20201101,1,1,10,0,12750,85,125,117,30,1226,14333,
20201101,1,1,10,1,585,10,10,7,1,65,678,
20201101,1,1,44,0,11166,140,169,110,82,1447,13114,
20201101,1,1,44,1,482,6,8,0,0,45,541,
20201101,1,1,42,1,10256,94,153,39,251,563,11356,
20201101,1,1,08,0,15855,89,144,223,128,1781,18220,
20201101,1,1,08,1,9372,17,22,5,5,108,9529,
20201101,1,1,26,1,3970,25,8,11,30,532,4576,
20201101,1,1,43,1,7198,39,69,79,11,872,8268,
20201101,1,1,01,0,4846,49,104,92,42,438,5571,
20201101,1,1,45,0,1449,18,40,54,15,110,1686,
20201101,1,1,34,0,4720,38,51,63,27,394,5293,
20201101,1,1,11,0,12796,135,196,162,34,1386,14709,
20201101,1,1,18,0,7661,114,176,171,88,772,8982,
20201101,1,1,28,0,7799,56,60,51,13,887,8866,
20201101,1,1,37,0,2007,14,37,51,20,307,2436,
20201101,1,1,02,0,12260,103,232,154,57,1054,13860,
20201101,1,1,46,0,481,2,7,12,2,55,559,
20201101,1,2,00,0,2097053,19909,41047,15175,20003,72992,2266179,
