집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200101,0,1,00,0,369821,3358,7497,7274,1860,3724,393534,
20200101,0,1,00,1,70417,633,1107,735,354,8150,81396,
20200101,0,1,10,0,12007,62,97,86,17,272,12541,
20200101,0,1,10,1,506,11,28,4,0,66,615,
20200101,0,1,01,0,4611,46,105,173,55,26,5016,
20200101,0,1,46,0,251,3,6,7,2,28,297,
20200101,0,1,11,0,10611,100,202,119,42,376,11450,
20200101,0,1,08,0,18127,80,146,165,213,161,18892,
20200101,0,1,08,1,9083,30,38,4,4,128,9287,
20200101,0,1,26,1,4847,20,17,8,7,616,5515,
20200101,0,1,02,0,10407,111,190,156,37,107,11008,
20200101,0,1,18,0,7736,75,208,194,96,81,8390,
20200101,0,1,44,0,8605,143,153,134,32,1152,10219,
20200101,0,1,44,1,478,1,3,1,0,58,541,
20200101,0,1,28,0,5734,44,54,33,8,522,6395,
20200101,0,1,37,0,2283,24,49,116,64,54,2590,
20200101,0,1,34,0,4384,26,45,32,8,37,4532,
20200101,0,1,45,0,908,12,39,59,21,79,1118,
20200101,0,1,42,1,10072,108,174,37,26,620,11037,
20200101,0,1,43,1,1207,11,9,9,8,12,1256,
20200101,0,2,00,0,1755112,26023,53296,17886,19074,62325,1933716,
20200101,0,2,00,1,391730,4437,7078,2016,2642,18398,426301,
20200101,0,2,10,0,89196,568,2050,192,203,3740,95949,
20200101,0,2,10,1,3201,39,25,15,11,157,3448,
20200101,0,2,01,0,108878,786,6617,1707,2504,2474,122966,
20200101,0,2,46,0,1024,17,113,21,47,42,1264,
20200101,0,2,11,0,56347,714,1419,415,338,2554,61787,
20200101,0,2,08,0,81206,429,935,157,1251,2955,86933,
20200101,0,2,08,1,5925,9,24,2,3,237,6200,
20200101,0,2,26,1,14685,50,89,4,1,871,15700,
20200101,0,2,27,1,20977,116,52,19,21,1156,22341,
20200101,0,2,02,0,85461,1293,1659,733,830,2610,92586,
20200101,0,2,18,0,32943,526,1195,345,870,1439,37318,
20200101,0,2,44,0,52784,754,706,313,494,3180,58231,
20200101,0,2,44,1,2262,9,50,4,0,122,2447,
20200101,0,2,24,1,8171,18,192,0,0,90,8471,
20200101,0,2,28,0,35898,447,588,139,74,1972,39118,
20200101,0,2,37,0,9546,159,48,127,716,598,11194,
20200101,0,2,34,0,58146,535,1510,254,208,2135,62788,
20200101,0,2,45,0,36646,237,1646,718,1170,1241,41658,
20200101,0,2,43,1,7288,54,19,19,55,327,7762,
20200101,1,1,00,0,388561,3854,8080,7673,1965,36573,446706,
20200101,1,1,00,1,70897,649,1038,870,375,8040,81869,
20200101,1,1,10,0,12990,77,152,130,15,1249,14613,
20200101,1,1,10,1,745,13,24,3,1,83,869,
20200101,1,1,01,0,4220,49,109,152,64,400,4994,
20200101,1,1,46,0,335,6,8,14,2,35,400,
20200101,1,1,11,0,10233,106,179,148,45,1167,11878,
20200101,1,1,08,0,15867,77,131,262,135,1681,18153,
20200101,1,1,08,1,7784,21,42,6,4,147,8004,
20200101,1,1,26,1,4567,20,16,3,9,596,5211,
20200101,1,1,02,0,10859,105,219,213,35,1027,12458,
20200101,1,1,18,0,6832,62,191,240,92,676,8093,
20200101,1,1,44,0,9664,153,157,143,35,1218,11370,
20200101,1,1,44,1,493,3,1,2,0,49,548,
20200101,1,1,24,1,22452,63,442,0,0,194,23151,
20200101,1,1,28,0,6778,49,58,59,7,795,7746,
20200101,1,1,37,0,2171,19,57,87,36,336,2706,
20200101,1,1,34,0,4697,31,49,53,8,422,5260,
20200101,1,1,45,0,1113,11,31,62,16,81,1314,
20200101,1,1,42,1,10127,105,164,47,38,616,11097,
20200101,1,1,43,1,8385,58,85,121,23,987,9659,
20200101,1,2,00,0,1749434,26078,54200,17765,18799,63808,1930084,
20200101,1,2,00,1,383315,4253,7378,2286,2897,17999,418128,
20200101,1,2,10,0,97200,586,2064,188,191,3872,104101,
20200101,1,2,10,1,4233,55,30,27,9,204,4558,
20200101,1,2,01,0,108081,762,6572,1660,2557,2465,122097,
20200101,1,2,46,0,1489,24,123,25,51,70,1782,
20200101,1,2,11,0,55129,656,1409,373,335,2420,60322,
20200101,1,2,08,0,71624,413,943,157,950,2650,76737,
20200101,1,2,08,1,6676,12,20,0,2,278,6988,
20200101,1,2,26,1,13935,40,91,4,1,871,14942,
20200101,1,2,27,1,22393,91,63,27,29,1163,23766,
20200101,1,2,02,0,87198,1262,1661,778,796,2651,94346,
20200101,1,2,18,0,30930,502,1249,386,891,1373,35331,
20200101,1,2,44,0,51749,739,694,317,487,3112,57098,
20200101,1,2,44,1,2279,6,52,8,0,97,2442,
20200101,1,2,28,0,36395,464,666,164,87,1995,39771,
20200101,1,2,37,0,9248,160,50,113,416,564,10551,
20200101,1,2,34,0,61252,535,1463,271,194,2206,65921,
20200101,1,2,45,0,36387,237,1652,743,1165,1244,41428,
20200101,1,2,43,1,50405,495,342,196,260,2241,53939,
20200102,0,1,00,0,323670,13046,31878,28285,10482,5168,412529,
20200102,0,1,00,1,71799,2583,4961,4102,1873,10052,95370,
20200102,0,1,10,0,9176,217,455,256,63,328,10495,
20200102,0,1,10,1,776,26,51,40,18,130,1041,
20200102,0,1,01,0,4154,146,549,666,223,25,5763,
20200102,0,1,46,0,287,16,52,41,16,39,451,
20200102,0,1,11,0,12359,508,1229,784,187,586,15653,
20200102,0,1,08,0,13734,345,634,875,983,182,16753,
20200102,0,1,08,1,2998,38,37,24,73,66,3236,
20200102,0,1,26,1,5047,94,59,71,74,855,6200,
20200102,0,1,02,0,9223,411,659,500,205,144,11142,
20200102,0,1,18,0,7243,602,2087,1613,808,156,12509,
20200102,0,1,44,0,9092,584,991,671,269,1579,13186,
20200102,0,1,44,1,538,10,17,3,1,105,674,
20200102,0,1,28,0,6598,197,232,169,41,654,7891,
