집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200601,0,1,00,0,330845,14723,35539,32623,11799,5248,430777,
20200601,0,1,00,1,73839,2837,5211,4574,2461,10047,98969,
20200601,0,1,10,0,10587,270,526,400,145,374,12302,
20200601,0,1,10,1,821,31,60,36,41,122,1111,
20200601,0,1,44,0,10525,651,1123,761,322,1743,15125,
20200601,0,1,44,1,525,10,15,2,1,116,669,
20200601,0,1,42,1,17334,704,831,559,734,1323,21485,
20200601,0,1,08,0,12676,429,844,1351,1098,168,16566,
20200601,0,1,08,1,3095,35,17,267,78,52,3544,
20200601,0,1,26,1,4737,102,135,148,170,945,6237,
20200601,0,1,43,1,1348,28,30,33,18,32,1489,
20200601,0,1,01,0,4332,175,656,771,280,38,6252,
20200601,0,1,45,0,859,41,189,279,69,52,1489,
20200601,0,1,34,0,3743,120,256,253,53,51,4476,
20200601,0,1,11,0,13832,534,1404,888,318,610,17586,
20200601,0,1,18,0,8147,781,2379,1968,856,155,14286,
20200601,0,1,28,0,7067,236,284,233,83,698,8601,
20200601,0,1,37,0,2008,155,504,865,403,56,3991,
20200601,0,1,02,0,9422,459,707,571,207,146,11512,
20200601,0,1,46,0,350,9,69,72,26,37,563,
20200601,0,2,00,0,1890501,77514,75679,60635,124103,93001,2321433,
20200601,0,2,00,1,510922,16250,11630,9386,16545,31145,595878,
20200601,0,2,24,1,2206,57,132,0,0,62,2457,
20200601,0,2,10,0,79840,1812,1948,1008,1780,4455,90843,
20200601,0,2,10,1,7403,178,71,70,404,493,8619,
20200601,0,2,44,0,81762,3163,1733,2158,6049,6180,101045,
20200601,0,2,44,1,3675,34,129,14,10,300,4162,
20200601,0,2,27,1,26842,340,182,186,315,1987,29852,
20200601,0,2,08,0,61124,1211,1321,1373,6668,3595,75292,
20200601,0,2,08,1,2452,7,5,23,19,138,2644,
20200601,0,2,26,1,15458,117,117,4,14,1658,17368,
20200601,0,2,43,1,12711,134,45,68,128,725,13811,
20200601,0,2,01,0,107629,2933,6809,6277,9220,2713,135581,
20200601,0,2,45,0,23746,770,2458,2953,4608,812,35347,
20200601,0,2,34,0,51354,1506,1770,631,1472,2284,59017,
20200601,0,2,11,0,97072,3447,3099,1936,3812,6168,115534,
20200601,0,2,18,0,48869,3976,2502,2831,7105,2774,68057,
20200601,0,2,28,0,57435,1532,696,567,619,4225,65074,
20200601,0,2,37,0,10149,555,334,1214,4169,951,17372,
20200601,0,2,02,0,77455,3062,1761,2075,4607,3126,92086,
20200601,0,2,46,0,2089,87,133,112,187,74,2682,
20200601,1,1,00,0,340116,15517,36260,32099,12080,36396,472468,
20200601,1,1,00,1,75967,2892,5165,4802,2574,10106,101506,
20200601,1,1,24,1,3023,61,171,0,0,57,3312,
20200601,1,1,10,0,10413,258,487,392,146,1187,12883,
20200601,1,1,10,1,847,32,48,42,35,121,1125,
20200601,1,1,44,0,11911,674,1126,796,295,1832,16634,
20200601,1,1,44,1,694,13,18,2,5,133,865,
20200601,1,1,42,1,16386,618,696,459,661,1205,20025,
20200601,1,1,08,0,11380,389,779,1630,793,1512,16483,
20200601,1,1,08,1,3357,37,17,257,128,66,3862,
20200601,1,1,26,1,4697,130,105,137,170,894,6133,
20200601,1,1,43,1,8239,236,433,414,130,1133,10585,
20200601,1,1,01,0,4149,169,665,649,267,382,6281,
20200601,1,1,45,0,1034,51,208,209,73,69,1644,
20200601,1,1,34,0,3693,125,272,190,68,390,4738,
20200601,1,1,11,0,14194,597,1398,890,422,1721,19222,
20200601,1,1,18,0,7540,688,2290,1701,706,848,13773,
20200601,1,1,28,0,7582,263,341,294,117,1123,9720,
20200601,1,1,37,0,1956,150,534,652,300,279,3871,
20200601,1,1,02,0,9293,416,749,552,205,1064,12279,
20200601,1,1,46,0,467,7,60,55,27,40,656,
20200601,1,2,00,0,1883071,77724,77302,58102,124445,94412,2315056,
20200601,1,2,00,1,525079,16458,11993,9401,17119,32045,612095,
20200601,1,2,10,0,80796,1777,1926,958,1698,4483,91638,
20200601,1,2,10,1,6403,152,65,76,318,435,7449,
20200601,1,2,44,0,80364,3121,1723,2113,6018,6087,99426,
20200601,1,2,44,1,4844,42,142,25,15,342,5410,
20200601,1,2,27,1,27529,306,187,217,363,2048,30650,
20200601,1,2,08,0,59909,1211,1238,1164,5386,3569,72477,
20200601,1,2,08,1,2704,14,8,26,31,170,2953,
20200601,1,2,26,1,15489,110,101,5,15,1660,17380,
20200601,1,2,43,1,69131,1701,602,668,1295,4197,77594,
20200601,1,2,01,0,108127,2873,6838,5898,9103,2729,135568,
20200601,1,2,45,0,23731,758,2452,2923,4574,824,35262,
20200601,1,2,34,0,51796,1506,1771,633,1563,2305,59574,
20200601,1,2,11,0,95747,3315,2896,1803,3741,6031,113533,
20200601,1,2,18,0,48191,3800,2453,2609,6893,2761,66707,
20200601,1,2,28,0,57397,1671,786,674,635,4290,65453,
20200601,1,2,37,0,9950,530,282,953,4008,906,16629,
