집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20221001,0,1,00,0,344572,6164,14338,12194,4527,3035,384830,
20221001,0,1,00,1,59845,1243,1853,1440,788,7162,72331,
20221001,0,1,01,0,5273,101,253,310,114,85,6136,
20221001,0,1,45,0,980,17,82,95,20,96,1290,
20221001,0,1,02,0,10496,167,325,238,74,113,11413,
20221001,0,1,18,0,7717,256,638,480,315,61,9467,
20221001,0,1,34,0,4452,50,101,103,22,34,4762,
20221001,0,1,28,0,7205,116,130,92,37,528,8108,
20221001,0,1,37,0,2040,47,144,263,75,53,2622,
20221001,0,1,48,0,1446,60,166,81,38,204,1995,
20221001,0,1,49,0,1769,51,135,73,18,14,2060,
20221001,0,1,46,0,444,11,29,28,9,57,578,
20221001,0,1,08,0,13746,157,437,388,454,84,15266,
20221001,0,1,08,1,8426,0,75,15,295,57,8868,
20221001,0,1,10,0,9891,83,138,146,24,65,10347,
20221001,0,1,10,1,508,10,10,10,7,88,633,
20221001,0,1,11,0,14093,249,535,311,200,426,15814,
20221001,0,1,44,0,9650,264,464,300,191,1454,12323,
20221001,0,1,44,1,490,14,14,0,0,58,576,
20221001,0,1,42,1,16924,212,310,176,793,911,19326,
20221001,0,1,26,1,4481,58,127,60,98,746,5570,
20221001,0,1,43,1,1407,24,15,28,18,13,1505,
20221001,0,2,00,0,2789690,44734,63346,32855,71412,98895,3100932,
20221001,0,2,00,1,583155,8540,9102,4945,9827,26199,641768,
20221001,0,2,01,0,171201,1491,6058,2685,5245,3907,190587,
20221001,0,2,45,0,59674,515,1882,1618,2624,1869,68182,
20221001,0,2,02,0,132634,2027,2281,1452,3958,4014,146366,
20221001,0,2,18,0,88695,1584,2439,1800,5534,3611,103663,
20221001,0,2,34,0,91724,936,1226,478,981,2865,98210,
20221001,0,2,28,0,75334,1001,637,372,582,3501,81427,
20221001,0,2,37,0,14347,294,185,291,1345,964,17426,
20221001,0,2,48,0,78721,1154,719,668,2116,2816,86194,
20221001,0,2,49,0,92920,1518,941,1241,1191,3275,101086,
20221001,0,2,46,0,6812,106,321,164,445,208,8056,
20221001,0,2,08,0,99280,821,1216,612,4902,4161,110992,
20221001,0,2,08,1,5302,15,18,2,21,221,5579,
20221001,0,2,10,0,127156,947,1770,713,712,3998,135296,
20221001,0,2,10,1,6849,86,60,39,197,346,7577,
20221001,0,2,11,0,127626,1771,1630,1000,2221,5261,139509,
20221001,0,2,24,1,13270,61,192,0,0,99,13622,
20221001,0,2,44,0,120288,1690,1528,1032,5380,6004,135922,
20221001,0,2,44,1,4876,17,103,6,13,236,5251,
20221001,0,2,27,1,41310,239,199,73,227,2088,44136,
20221001,0,2,26,1,20093,105,108,0,13,1585,21904,
20221001,0,2,43,1,14672,105,38,44,130,564,15553,
20221001,1,1,00,0,359958,6276,15005,14053,4940,38601,438833,
20221001,1,1,00,1,59737,1317,2118,1921,1063,7389,73545,
20221001,1,1,01,0,5099,71,251,274,117,466,6278,
20221001,1,1,45,0,1506,22,90,140,33,163,1954,
20221001,1,1,02,0,10484,168,385,319,98,1135,12589,
20221001,1,1,18,0,7011,211,684,509,248,734,9397,
20221001,1,1,34,0,3685,50,77,107,38,411,4368,
20221001,1,1,28,0,7056,86,148,98,38,894,8320,
20221001,1,1,37,0,2111,46,144,158,113,308,2880,
20221001,1,1,48,0,2097,74,157,82,50,259,2719,
20221001,1,1,49,0,2179,56,170,135,34,281,2855,
20221001,1,1,46,0,396,7,26,15,7,52,503,
20221001,1,1,08,0,11592,176,371,646,260,1561,14606,
20221001,1,1,08,1,10449,43,39,43,253,98,10925,
20221001,1,1,10,0,8552,89,151,155,28,880,9855,
20221001,1,1,10,1,861,12,15,11,6,108,1013,
20221001,1,1,11,0,14877,287,585,381,244,1595,17969,
20221001,1,1,24,1,5592,53,183,0,0,74,5902,
20221001,1,1,44,0,11486,284,457,328,180,1540,14275,
20221001,1,1,44,1,863,15,16,3,0,114,1011,
20221001,1,1,42,1,18244,214,293,125,875,895,20646,
20221001,1,1,26,1,4135,37,148,61,93,711,5185,
20221001,1,1,43,1,7794,130,160,226,67,972,9349,
20221001,1,2,00,0,2861641,46225,65816,35699,79046,101826,3190253,
20221001,1,2,00,1,593320,8881,9078,5409,10176,26783,653647,
20221001,1,2,01,0,163899,1433,5953,2500,5182,3743,182710,
20221001,1,2,45,0,61099,530,1890,1658,2763,1897,69837,
20221001,1,2,02,0,135290,2050,2304,1566,4179,4173,149562,
20221001,1,2,18,0,87410,1664,2595,1918,5863,3649,103099,
20221001,1,2,34,0,86223,916,1184,467,1013,2788,92591,
20221001,1,2,28,0,69752,1041,681,417,558,3491,75940,
20221001,1,2,37,0,15019,303,192,292,1716,988,18510,
20221001,1,2,48,0,78977,1164,682,660,2135,2826,86444,
20221001,1,2,49,0,89570,1513,976,1352,1230,3240,97881,
20221001,1,2,46,0,6066,105,321,174,427,183,7276,
20221001,1,2,08,0,90256,843,1172,656,4404,3889,101220,
